occurrenceID,organismID,eventDate,date,year,month,decimalLatitude,decimalLongitude,vernacularName
MacUni-zoatrack-195-019167,367,2012-09-28T08:50:25Z,2012-09-28,2012,09,-38.00842,144.91126,Little penguin
MacUni-zoatrack-195-019168,367,2012-09-28T08:51:11Z,2012-09-28,2012,09,-38.00882,144.91116,Little penguin
MacUni-zoatrack-195-019169,367,2012-09-28T08:51:29Z,2012-09-28,2012,09,-38.00888,144.91109,Little penguin
MacUni-zoatrack-195-019170,367,2012-09-28T08:51:48Z,2012-09-28,2012,09,-38.00891,144.91102,Little penguin
MacUni-zoatrack-195-019171,367,2012-09-28T08:52:07Z,2012-09-28,2012,09,-38.00896,144.91102,Little penguin
MacUni-zoatrack-195-019172,367,2012-09-28T08:52:31Z,2012-09-28,2012,09,-38.00903,144.91101,Little penguin
MacUni-zoatrack-195-019173,367,2012-09-28T08:52:52Z,2012-09-28,2012,09,-38.00907,144.91104,Little penguin
MacUni-zoatrack-195-019174,367,2012-09-28T08:53:11Z,2012-09-28,2012,09,-38.00913,144.91102,Little penguin
MacUni-zoatrack-195-019175,367,2012-09-28T08:53:29Z,2012-09-28,2012,09,-38.00916,144.91105,Little penguin
MacUni-zoatrack-195-019176,367,2012-09-28T08:53:47Z,2012-09-28,2012,09,-38.00923,144.91107,Little penguin
MacUni-zoatrack-195-019177,367,2012-09-28T08:54:11Z,2012-09-28,2012,09,-38.00928,144.91107,Little penguin
MacUni-zoatrack-195-019178,367,2012-09-28T08:54:31Z,2012-09-28,2012,09,-38.00935,144.91107,Little penguin
MacUni-zoatrack-195-019179,367,2012-09-28T08:54:49Z,2012-09-28,2012,09,-38.0094,144.91101,Little penguin
MacUni-zoatrack-195-019180,367,2012-09-28T08:55:07Z,2012-09-28,2012,09,-38.00947,144.91097,Little penguin
MacUni-zoatrack-195-019181,367,2012-09-28T08:55:25Z,2012-09-28,2012,09,-38.00949,144.911,Little penguin
MacUni-zoatrack-195-019182,367,2012-09-28T08:55:45Z,2012-09-28,2012,09,-38.00951,144.91095,Little penguin
MacUni-zoatrack-195-019183,367,2012-09-28T08:56:03Z,2012-09-28,2012,09,-38.00956,144.91093,Little penguin
MacUni-zoatrack-195-019184,367,2012-09-28T08:56:27Z,2012-09-28,2012,09,-38.00957,144.91098,Little penguin
MacUni-zoatrack-195-019185,367,2012-09-28T08:56:50Z,2012-09-28,2012,09,-38.00956,144.91098,Little penguin
MacUni-zoatrack-195-019186,367,2012-09-28T08:57:08Z,2012-09-28,2012,09,-38.00953,144.91095,Little penguin
MacUni-zoatrack-195-019187,367,2012-09-28T08:57:26Z,2012-09-28,2012,09,-38.00954,144.91101,Little penguin
MacUni-zoatrack-195-019188,367,2012-09-28T08:57:44Z,2012-09-28,2012,09,-38.00956,144.911,Little penguin
MacUni-zoatrack-195-019189,367,2012-09-28T08:58:07Z,2012-09-28,2012,09,-38.00951,144.91104,Little penguin
MacUni-zoatrack-195-019190,367,2012-09-28T08:58:43Z,2012-09-28,2012,09,-38.00956,144.91107,Little penguin
MacUni-zoatrack-195-019191,367,2012-09-28T08:59:01Z,2012-09-28,2012,09,-38.00953,144.91104,Little penguin
MacUni-zoatrack-195-019192,367,2012-09-28T08:59:25Z,2012-09-28,2012,09,-38.00956,144.9111,Little penguin
MacUni-zoatrack-195-019193,367,2012-09-28T08:59:45Z,2012-09-28,2012,09,-38.00959,144.91109,Little penguin
MacUni-zoatrack-195-019194,367,2012-09-28T09:00:29Z,2012-09-28,2012,09,-38.00965,144.91114,Little penguin
MacUni-zoatrack-195-019195,367,2012-09-28T09:01:23Z,2012-09-28,2012,09,-38.01031,144.9113,Little penguin
MacUni-zoatrack-195-019196,367,2012-09-28T09:01:43Z,2012-09-28,2012,09,-38.00958,144.91126,Little penguin
MacUni-zoatrack-195-019197,367,2012-09-28T09:01:58Z,2012-09-28,2012,09,-38.00963,144.91124,Little penguin
MacUni-zoatrack-195-019198,367,2012-09-28T09:02:23Z,2012-09-28,2012,09,-38.00962,144.91126,Little penguin
MacUni-zoatrack-195-019199,367,2012-09-28T09:02:37Z,2012-09-28,2012,09,-38.00969,144.9113,Little penguin
MacUni-zoatrack-195-019200,367,2012-09-28T09:02:52Z,2012-09-28,2012,09,-38.00974,144.91131,Little penguin
MacUni-zoatrack-195-019201,367,2012-09-28T09:03:17Z,2012-09-28,2012,09,-38.00967,144.91137,Little penguin
MacUni-zoatrack-195-019202,367,2012-09-28T09:03:31Z,2012-09-28,2012,09,-38.0099,144.91131,Little penguin
MacUni-zoatrack-195-019203,367,2012-09-28T09:03:55Z,2012-09-28,2012,09,-38.00977,144.9114,Little penguin
MacUni-zoatrack-195-019204,367,2012-09-28T09:04:10Z,2012-09-28,2012,09,-38.00971,144.91149,Little penguin
MacUni-zoatrack-195-019205,367,2012-09-28T09:04:28Z,2012-09-28,2012,09,-38.01004,144.91147,Little penguin
MacUni-zoatrack-195-019206,367,2012-09-28T09:04:43Z,2012-09-28,2012,09,-38.00976,144.91148,Little penguin
MacUni-zoatrack-195-019207,367,2012-09-28T09:04:58Z,2012-09-28,2012,09,-38.00967,144.91147,Little penguin
MacUni-zoatrack-195-019208,367,2012-09-28T09:05:12Z,2012-09-28,2012,09,-38.00975,144.91162,Little penguin
MacUni-zoatrack-195-019209,367,2012-09-28T09:05:27Z,2012-09-28,2012,09,-38.00965,144.91166,Little penguin
MacUni-zoatrack-195-019210,367,2012-09-28T09:05:43Z,2012-09-28,2012,09,-38.00923,144.91192,Little penguin
MacUni-zoatrack-195-019211,367,2012-09-28T09:05:59Z,2012-09-28,2012,09,-38.00977,144.91168,Little penguin
MacUni-zoatrack-195-019212,367,2012-09-28T09:06:13Z,2012-09-28,2012,09,-38.00984,144.91177,Little penguin
MacUni-zoatrack-195-019213,367,2012-09-28T09:06:28Z,2012-09-28,2012,09,-38.00976,144.91171,Little penguin
MacUni-zoatrack-195-019214,367,2012-09-28T09:06:44Z,2012-09-28,2012,09,-38.00982,144.91174,Little penguin
MacUni-zoatrack-195-019215,367,2012-09-28T09:06:58Z,2012-09-28,2012,09,-38.00977,144.91185,Little penguin
MacUni-zoatrack-195-019216,367,2012-09-28T09:07:14Z,2012-09-28,2012,09,-38.00991,144.9118,Little penguin
MacUni-zoatrack-195-019217,367,2012-09-28T09:07:32Z,2012-09-28,2012,09,-38.00982,144.91191,Little penguin
MacUni-zoatrack-195-019218,367,2012-09-28T09:07:48Z,2012-09-28,2012,09,-38.00988,144.9119,Little penguin
MacUni-zoatrack-195-019219,367,2012-09-28T09:08:03Z,2012-09-28,2012,09,-38.01001,144.91194,Little penguin
MacUni-zoatrack-195-019220,367,2012-09-28T09:08:17Z,2012-09-28,2012,09,-38.00973,144.91201,Little penguin
MacUni-zoatrack-195-019221,367,2012-09-28T09:08:32Z,2012-09-28,2012,09,-38.01002,144.91197,Little penguin
MacUni-zoatrack-195-019222,367,2012-09-28T09:08:47Z,2012-09-28,2012,09,-38.01005,144.912,Little penguin
MacUni-zoatrack-195-019223,367,2012-09-28T09:09:05Z,2012-09-28,2012,09,-38.00977,144.91201,Little penguin
MacUni-zoatrack-195-019224,367,2012-09-28T09:09:19Z,2012-09-28,2012,09,-38.01,144.91203,Little penguin
MacUni-zoatrack-195-019225,367,2012-09-28T09:09:34Z,2012-09-28,2012,09,-38.00995,144.91214,Little penguin
MacUni-zoatrack-195-019226,367,2012-09-28T09:09:49Z,2012-09-28,2012,09,-38.01004,144.91214,Little penguin
MacUni-zoatrack-195-019227,367,2012-09-28T09:10:05Z,2012-09-28,2012,09,-38.01004,144.91214,Little penguin
MacUni-zoatrack-195-019228,367,2012-09-28T09:10:21Z,2012-09-28,2012,09,-38.01014,144.91213,Little penguin
MacUni-zoatrack-195-019229,367,2012-09-28T09:10:35Z,2012-09-28,2012,09,-38.00997,144.9122,Little penguin
MacUni-zoatrack-195-019230,367,2012-09-28T09:10:50Z,2012-09-28,2012,09,-38.0101,144.91206,Little penguin
MacUni-zoatrack-195-019231,367,2012-09-28T09:11:05Z,2012-09-28,2012,09,-38.01019,144.91213,Little penguin
MacUni-zoatrack-195-019232,367,2012-09-28T09:11:20Z,2012-09-28,2012,09,-38.01024,144.91218,Little penguin
MacUni-zoatrack-195-019233,367,2012-09-28T09:11:35Z,2012-09-28,2012,09,-38.01033,144.9121,Little penguin
MacUni-zoatrack-195-019234,367,2012-09-28T09:11:51Z,2012-09-28,2012,09,-38.01032,144.91222,Little penguin
MacUni-zoatrack-195-019235,367,2012-09-28T09:12:07Z,2012-09-28,2012,09,-38.01045,144.91216,Little penguin
MacUni-zoatrack-195-019236,367,2012-09-28T09:12:30Z,2012-09-28,2012,09,-38.01061,144.9121,Little penguin
MacUni-zoatrack-195-019237,367,2012-09-28T09:12:54Z,2012-09-28,2012,09,-38.0108,144.91209,Little penguin
MacUni-zoatrack-195-019238,367,2012-09-28T09:13:35Z,2012-09-28,2012,09,-38.0112,144.91197,Little penguin
MacUni-zoatrack-195-019239,367,2012-09-28T09:13:53Z,2012-09-28,2012,09,-38.01186,144.91187,Little penguin
MacUni-zoatrack-195-019240,367,2012-09-28T09:14:40Z,2012-09-28,2012,09,-38.01165,144.91188,Little penguin
MacUni-zoatrack-195-019241,367,2012-09-28T09:15:15Z,2012-09-28,2012,09,-38.01239,144.91157,Little penguin
MacUni-zoatrack-195-019242,367,2012-09-28T09:19:58Z,2012-09-28,2012,09,-38.01467,144.91206,Little penguin
MacUni-zoatrack-195-019243,367,2012-09-28T09:20:22Z,2012-09-28,2012,09,-38.01517,144.91203,Little penguin
MacUni-zoatrack-195-019244,367,2012-09-28T09:21:51Z,2012-09-28,2012,09,-38.01605,144.91235,Little penguin
MacUni-zoatrack-195-019245,367,2012-09-28T09:22:09Z,2012-09-28,2012,09,-38.01622,144.91238,Little penguin
MacUni-zoatrack-195-019246,367,2012-09-28T09:22:29Z,2012-09-28,2012,09,-38.01644,144.91253,Little penguin
MacUni-zoatrack-195-019247,367,2012-09-28T09:22:47Z,2012-09-28,2012,09,-38.01643,144.91253,Little penguin
MacUni-zoatrack-195-019248,367,2012-09-28T09:23:14Z,2012-09-28,2012,09,-38.01652,144.91232,Little penguin
MacUni-zoatrack-195-019249,367,2012-09-28T09:24:08Z,2012-09-28,2012,09,-38.01655,144.91223,Little penguin
MacUni-zoatrack-195-019250,367,2012-09-28T09:24:31Z,2012-09-28,2012,09,-38.01693,144.9118,Little penguin
MacUni-zoatrack-195-019251,367,2012-09-28T09:26:01Z,2012-09-28,2012,09,-38.01776,144.91161,Little penguin
MacUni-zoatrack-195-019252,367,2012-09-28T09:27:42Z,2012-09-28,2012,09,-38.01868,144.91107,Little penguin
MacUni-zoatrack-195-019253,367,2012-09-28T09:28:34Z,2012-09-28,2012,09,-38.01912,144.91104,Little penguin
MacUni-zoatrack-195-019254,367,2012-09-28T09:29:21Z,2012-09-28,2012,09,-38.01967,144.91101,Little penguin
MacUni-zoatrack-195-019255,367,2012-09-28T09:30:43Z,2012-09-28,2012,09,-38.02008,144.91102,Little penguin
MacUni-zoatrack-195-019256,367,2012-09-28T09:40:11Z,2012-09-28,2012,09,-38.02008,144.91102,Little penguin
MacUni-zoatrack-195-019257,367,2012-09-28T09:41:28Z,2012-09-28,2012,09,-38.02619,144.90901,Little penguin
MacUni-zoatrack-195-019258,367,2012-09-28T09:49:56Z,2012-09-28,2012,09,-38.02968,144.90576,Little penguin
MacUni-zoatrack-195-019259,367,2012-09-28T09:50:45Z,2012-09-28,2012,09,-38.02999,144.90553,Little penguin
MacUni-zoatrack-195-019260,367,2012-09-28T09:51:25Z,2012-09-28,2012,09,-38.03051,144.90515,Little penguin
MacUni-zoatrack-195-019261,367,2012-09-28T09:52:13Z,2012-09-28,2012,09,-38.03074,144.90518,Little penguin
MacUni-zoatrack-195-019262,367,2012-09-28T09:54:21Z,2012-09-28,2012,09,-38.03203,144.9051,Little penguin
MacUni-zoatrack-195-019263,367,2012-09-28T10:01:21Z,2012-09-28,2012,09,-38.03203,144.9051,Little penguin
MacUni-zoatrack-195-019264,367,2012-09-28T10:02:36Z,2012-09-28,2012,09,-38.03471,144.90318,Little penguin
MacUni-zoatrack-195-019265,367,2012-09-28T10:08:03Z,2012-09-28,2012,09,-38.03471,144.90318,Little penguin
MacUni-zoatrack-195-019266,367,2012-09-28T10:09:18Z,2012-09-28,2012,09,-38.03802,144.90015,Little penguin
MacUni-zoatrack-195-019267,367,2012-09-28T10:11:30Z,2012-09-28,2012,09,-38.03914,144.8979,Little penguin
MacUni-zoatrack-195-019268,367,2012-09-28T10:14:42Z,2012-09-28,2012,09,-38.03914,144.8979,Little penguin
MacUni-zoatrack-195-019269,367,2012-09-28T10:16:13Z,2012-09-28,2012,09,-38.04002,144.89604,Little penguin
MacUni-zoatrack-195-019270,367,2012-09-28T10:17:30Z,2012-09-28,2012,09,-38.04047,144.89479,Little penguin
MacUni-zoatrack-195-019271,367,2012-09-28T10:18:45Z,2012-09-28,2012,09,-38.04047,144.89479,Little penguin
MacUni-zoatrack-195-019272,367,2012-09-28T10:19:58Z,2012-09-28,2012,09,-38.04074,144.89407,Little penguin
MacUni-zoatrack-195-019273,367,2012-09-28T10:21:11Z,2012-09-28,2012,09,-38.04119,144.89372,Little penguin
MacUni-zoatrack-195-019274,367,2012-09-28T10:21:33Z,2012-09-28,2012,09,-38.04119,144.89359,Little penguin
MacUni-zoatrack-195-019275,367,2012-09-28T10:22:24Z,2012-09-28,2012,09,-38.04157,144.89319,Little penguin
MacUni-zoatrack-195-019276,367,2012-09-28T10:23:30Z,2012-09-28,2012,09,-38.04213,144.8926,Little penguin
MacUni-zoatrack-195-019277,367,2012-09-28T10:27:28Z,2012-09-28,2012,09,-38.04272,144.89123,Little penguin
MacUni-zoatrack-195-019278,367,2012-09-28T10:28:14Z,2012-09-28,2012,09,-38.04366,144.89031,Little penguin
MacUni-zoatrack-195-019279,367,2012-09-28T10:29:02Z,2012-09-28,2012,09,-38.04396,144.89011,Little penguin
MacUni-zoatrack-195-019280,367,2012-09-28T10:29:57Z,2012-09-28,2012,09,-38.04422,144.88959,Little penguin
MacUni-zoatrack-195-019281,367,2012-09-28T10:33:08Z,2012-09-28,2012,09,-38.04422,144.88959,Little penguin
MacUni-zoatrack-195-019282,367,2012-09-28T10:35:15Z,2012-09-28,2012,09,-38.04592,144.88763,Little penguin
MacUni-zoatrack-195-019283,367,2012-09-28T10:36:24Z,2012-09-28,2012,09,-38.04566,144.88707,Little penguin
MacUni-zoatrack-195-019284,367,2012-09-28T10:37:30Z,2012-09-28,2012,09,-38.04586,144.88654,Little penguin
MacUni-zoatrack-195-019285,367,2012-09-28T10:38:36Z,2012-09-28,2012,09,-38.04596,144.88667,Little penguin
MacUni-zoatrack-195-019286,367,2012-09-28T10:38:52Z,2012-09-28,2012,09,-38.04596,144.88666,Little penguin
MacUni-zoatrack-195-019287,367,2012-09-28T10:39:48Z,2012-09-28,2012,09,-38.04636,144.88623,Little penguin
MacUni-zoatrack-195-019288,367,2012-09-28T10:44:28Z,2012-09-28,2012,09,-38.04659,144.88367,Little penguin
MacUni-zoatrack-195-019289,367,2012-09-28T10:47:44Z,2012-09-28,2012,09,-38.04645,144.8822,Little penguin
MacUni-zoatrack-195-019290,367,2012-09-28T10:54:47Z,2012-09-28,2012,09,-38.04583,144.87828,Little penguin
MacUni-zoatrack-195-019291,367,2012-09-28T10:58:34Z,2012-09-28,2012,09,-38.0452,144.87672,Little penguin
MacUni-zoatrack-195-019292,367,2012-09-28T11:00:59Z,2012-09-28,2012,09,-38.0452,144.87672,Little penguin
MacUni-zoatrack-195-019293,367,2012-09-28T11:02:17Z,2012-09-28,2012,09,-38.0447,144.87556,Little penguin
MacUni-zoatrack-195-019294,367,2012-09-28T11:03:51Z,2012-09-28,2012,09,-38.04473,144.87421,Little penguin
MacUni-zoatrack-195-019295,367,2012-09-28T11:05:51Z,2012-09-28,2012,09,-38.04449,144.87278,Little penguin
MacUni-zoatrack-195-019296,367,2012-09-28T11:07:50Z,2012-09-28,2012,09,-38.04428,144.87251,Little penguin
MacUni-zoatrack-195-019297,367,2012-09-28T11:08:40Z,2012-09-28,2012,09,-38.04428,144.87251,Little penguin
MacUni-zoatrack-195-019298,367,2012-09-28T11:11:56Z,2012-09-28,2012,09,-38.04418,144.87143,Little penguin
MacUni-zoatrack-195-019299,367,2012-09-28T11:16:06Z,2012-09-28,2012,09,-38.04418,144.87143,Little penguin
MacUni-zoatrack-195-019300,367,2012-09-28T11:19:36Z,2012-09-28,2012,09,-38.04287,144.86677,Little penguin
MacUni-zoatrack-195-019301,367,2012-09-28T11:20:34Z,2012-09-28,2012,09,-38.04287,144.86677,Little penguin
MacUni-zoatrack-195-019302,367,2012-09-28T11:22:03Z,2012-09-28,2012,09,-38.04224,144.86544,Little penguin
MacUni-zoatrack-195-019303,367,2012-09-28T11:25:09Z,2012-09-28,2012,09,-38.04224,144.86544,Little penguin
MacUni-zoatrack-195-019304,367,2012-09-28T11:27:48Z,2012-09-28,2012,09,-38.04094,144.8631,Little penguin
MacUni-zoatrack-195-019305,367,2012-09-28T11:29:26Z,2012-09-28,2012,09,-38.04094,144.8631,Little penguin
MacUni-zoatrack-195-019306,367,2012-09-28T11:34:01Z,2012-09-28,2012,09,-38.0411,144.86023,Little penguin
MacUni-zoatrack-195-019307,367,2012-09-28T11:36:47Z,2012-09-28,2012,09,-38.0411,144.86023,Little penguin
MacUni-zoatrack-195-019308,367,2012-09-28T11:39:38Z,2012-09-28,2012,09,-38.0409,144.85774,Little penguin
MacUni-zoatrack-195-019309,367,2012-09-28T11:42:13Z,2012-09-28,2012,09,-38.04125,144.85628,Little penguin
MacUni-zoatrack-195-019310,367,2012-09-28T11:46:25Z,2012-09-28,2012,09,-38.04195,144.85426,Little penguin
MacUni-zoatrack-195-019311,367,2012-09-28T11:51:22Z,2012-09-28,2012,09,-38.04258,144.85179,Little penguin
MacUni-zoatrack-195-019312,367,2012-09-28T11:53:48Z,2012-09-28,2012,09,-38.04258,144.85179,Little penguin
MacUni-zoatrack-195-019313,367,2012-09-28T11:56:39Z,2012-09-28,2012,09,-38.04418,144.85195,Little penguin
MacUni-zoatrack-195-019314,367,2012-09-28T11:58:25Z,2012-09-28,2012,09,-38.04403,144.85289,Little penguin
MacUni-zoatrack-195-019315,367,2012-09-28T12:00:15Z,2012-09-28,2012,09,-38.04403,144.85289,Little penguin
MacUni-zoatrack-195-019316,367,2012-09-28T12:03:03Z,2012-09-28,2012,09,-38.04383,144.85451,Little penguin
MacUni-zoatrack-195-019317,367,2012-09-28T12:15:50Z,2012-09-28,2012,09,-38.04383,144.85451,Little penguin
MacUni-zoatrack-195-019318,367,2012-09-28T12:19:04Z,2012-09-28,2012,09,-38.04264,144.85531,Little penguin
MacUni-zoatrack-195-019319,367,2012-09-28T12:20:09Z,2012-09-28,2012,09,-38.04214,144.85495,Little penguin
MacUni-zoatrack-195-019320,367,2012-09-28T12:21:15Z,2012-09-28,2012,09,-38.04164,144.85484,Little penguin
MacUni-zoatrack-195-019321,367,2012-09-28T12:21:36Z,2012-09-28,2012,09,-38.04148,144.85477,Little penguin
MacUni-zoatrack-195-019322,367,2012-09-28T12:22:41Z,2012-09-28,2012,09,-38.04164,144.85431,Little penguin
MacUni-zoatrack-195-019323,367,2012-09-28T12:22:58Z,2012-09-28,2012,09,-38.0415,144.85429,Little penguin
MacUni-zoatrack-195-019324,367,2012-09-28T12:24:04Z,2012-09-28,2012,09,-38.04084,144.85371,Little penguin
MacUni-zoatrack-195-019325,367,2012-09-28T12:25:09Z,2012-09-28,2012,09,-38.04027,144.85349,Little penguin
MacUni-zoatrack-195-019326,367,2012-09-28T12:26:16Z,2012-09-28,2012,09,-38.03978,144.85378,Little penguin
MacUni-zoatrack-195-019327,367,2012-09-28T12:27:28Z,2012-09-28,2012,09,-38.03931,144.85387,Little penguin
MacUni-zoatrack-195-019328,367,2012-09-28T12:27:44Z,2012-09-28,2012,09,-38.03916,144.85385,Little penguin
MacUni-zoatrack-195-019329,367,2012-09-28T12:28:55Z,2012-09-28,2012,09,-38.03899,144.85376,Little penguin
MacUni-zoatrack-195-019330,367,2012-09-28T12:29:46Z,2012-09-28,2012,09,-38.03873,144.85323,Little penguin
MacUni-zoatrack-195-019331,367,2012-09-28T12:30:52Z,2012-09-28,2012,09,-38.03828,144.85266,Little penguin
MacUni-zoatrack-195-019332,367,2012-09-28T12:32:00Z,2012-09-28,2012,09,-38.03809,144.85246,Little penguin
MacUni-zoatrack-195-019333,367,2012-09-28T12:33:10Z,2012-09-28,2012,09,-38.03782,144.85197,Little penguin
MacUni-zoatrack-195-019334,367,2012-09-28T12:34:19Z,2012-09-28,2012,09,-38.03764,144.85148,Little penguin
MacUni-zoatrack-195-019335,367,2012-09-28T12:35:52Z,2012-09-28,2012,09,-38.03758,144.85144,Little penguin
MacUni-zoatrack-195-019336,367,2012-09-28T12:36:15Z,2012-09-28,2012,09,-38.03754,144.85139,Little penguin
MacUni-zoatrack-195-019337,367,2012-09-28T12:37:24Z,2012-09-28,2012,09,-38.0371,144.85077,Little penguin
MacUni-zoatrack-195-019338,367,2012-09-28T12:38:16Z,2012-09-28,2012,09,-38.03684,144.85096,Little penguin
MacUni-zoatrack-195-019339,367,2012-09-28T12:38:43Z,2012-09-28,2012,09,-38.03685,144.85133,Little penguin
MacUni-zoatrack-195-019340,367,2012-09-28T12:39:22Z,2012-09-28,2012,09,-38.03688,144.85195,Little penguin
MacUni-zoatrack-195-019341,367,2012-09-28T12:40:11Z,2012-09-28,2012,09,-38.03688,144.85195,Little penguin
MacUni-zoatrack-195-019342,367,2012-09-28T12:41:16Z,2012-09-28,2012,09,-38.03592,144.85092,Little penguin
MacUni-zoatrack-195-019343,367,2012-09-28T12:42:32Z,2012-09-28,2012,09,-38.03516,144.85082,Little penguin
MacUni-zoatrack-195-019344,367,2012-09-28T12:45:19Z,2012-09-28,2012,09,-38.03389,144.8497,Little penguin
MacUni-zoatrack-195-019345,367,2012-09-28T12:46:07Z,2012-09-28,2012,09,-38.03342,144.84958,Little penguin
MacUni-zoatrack-195-019346,367,2012-09-28T12:47:21Z,2012-09-28,2012,09,-38.03325,144.84944,Little penguin
MacUni-zoatrack-195-019347,367,2012-09-28T12:48:08Z,2012-09-28,2012,09,-38.03316,144.84941,Little penguin
MacUni-zoatrack-195-019348,367,2012-09-28T12:49:16Z,2012-09-28,2012,09,-38.03289,144.84872,Little penguin
MacUni-zoatrack-195-019349,367,2012-09-28T12:51:33Z,2012-09-28,2012,09,-38.03258,144.84793,Little penguin
MacUni-zoatrack-195-019350,367,2012-09-28T12:52:24Z,2012-09-28,2012,09,-38.03246,144.84754,Little penguin
MacUni-zoatrack-195-019351,367,2012-09-28T12:53:18Z,2012-09-28,2012,09,-38.0324,144.84744,Little penguin
MacUni-zoatrack-195-019352,367,2012-09-28T12:54:10Z,2012-09-28,2012,09,-38.03204,144.84691,Little penguin
MacUni-zoatrack-195-019353,367,2012-09-28T12:55:16Z,2012-09-28,2012,09,-38.03178,144.84657,Little penguin
MacUni-zoatrack-195-019354,367,2012-09-28T12:55:33Z,2012-09-28,2012,09,-38.03185,144.84657,Little penguin
MacUni-zoatrack-195-019355,367,2012-09-28T12:56:46Z,2012-09-28,2012,09,-38.03132,144.84589,Little penguin
MacUni-zoatrack-195-019356,367,2012-09-28T12:58:35Z,2012-09-28,2012,09,-38.03075,144.84551,Little penguin
MacUni-zoatrack-195-019357,367,2012-09-28T12:59:41Z,2012-09-28,2012,09,-38.03025,144.84509,Little penguin
MacUni-zoatrack-195-019358,367,2012-09-28T13:00:47Z,2012-09-28,2012,09,-38.02971,144.84503,Little penguin
MacUni-zoatrack-195-019359,367,2012-09-28T13:02:33Z,2012-09-28,2012,09,-38.02897,144.84489,Little penguin
MacUni-zoatrack-195-019360,367,2012-09-28T13:02:49Z,2012-09-28,2012,09,-38.02835,144.84482,Little penguin
MacUni-zoatrack-195-019361,367,2012-09-28T13:03:54Z,2012-09-28,2012,09,-38.02779,144.84503,Little penguin
MacUni-zoatrack-195-019362,367,2012-09-28T13:04:47Z,2012-09-28,2012,09,-38.02732,144.84547,Little penguin
MacUni-zoatrack-195-019363,367,2012-09-28T13:05:59Z,2012-09-28,2012,09,-38.02721,144.84599,Little penguin
MacUni-zoatrack-195-019364,367,2012-09-28T13:07:04Z,2012-09-28,2012,09,-38.02696,144.84547,Little penguin
MacUni-zoatrack-195-019365,367,2012-09-28T13:08:12Z,2012-09-28,2012,09,-38.02634,144.8458,Little penguin
MacUni-zoatrack-195-019366,367,2012-09-28T13:09:19Z,2012-09-28,2012,09,-38.02605,144.84587,Little penguin
MacUni-zoatrack-195-019367,367,2012-09-28T13:10:55Z,2012-09-28,2012,09,-38.02615,144.84602,Little penguin
MacUni-zoatrack-195-019368,367,2012-09-28T13:11:13Z,2012-09-28,2012,09,-38.02619,144.84596,Little penguin
MacUni-zoatrack-195-019369,367,2012-09-28T13:12:18Z,2012-09-28,2012,09,-38.02635,144.84605,Little penguin
MacUni-zoatrack-195-019370,367,2012-09-28T13:13:32Z,2012-09-28,2012,09,-38.0255,144.84568,Little penguin
MacUni-zoatrack-195-019371,367,2012-09-28T13:14:25Z,2012-09-28,2012,09,-38.02549,144.84615,Little penguin
MacUni-zoatrack-195-019372,367,2012-09-28T13:14:50Z,2012-09-28,2012,09,-38.02579,144.84601,Little penguin
MacUni-zoatrack-195-019373,367,2012-09-28T13:15:37Z,2012-09-28,2012,09,-38.02555,144.84555,Little penguin
MacUni-zoatrack-195-019374,367,2012-09-28T13:16:33Z,2012-09-28,2012,09,-38.0252,144.84539,Little penguin
MacUni-zoatrack-195-019375,367,2012-09-28T13:17:38Z,2012-09-28,2012,09,-38.02426,144.84528,Little penguin
MacUni-zoatrack-195-019376,367,2012-09-28T13:18:48Z,2012-09-28,2012,09,-38.02403,144.84492,Little penguin
MacUni-zoatrack-195-019377,367,2012-09-28T13:20:32Z,2012-09-28,2012,09,-38.02356,144.84465,Little penguin
MacUni-zoatrack-195-019378,367,2012-09-28T13:20:53Z,2012-09-28,2012,09,-38.02305,144.84457,Little penguin
MacUni-zoatrack-195-019379,367,2012-09-28T13:21:10Z,2012-09-28,2012,09,-38.02303,144.84459,Little penguin
MacUni-zoatrack-195-019380,367,2012-09-28T13:22:03Z,2012-09-28,2012,09,-38.02246,144.84468,Little penguin
MacUni-zoatrack-195-019381,367,2012-09-28T13:23:08Z,2012-09-28,2012,09,-38.02196,144.84511,Little penguin
MacUni-zoatrack-195-019382,367,2012-09-28T13:24:13Z,2012-09-28,2012,09,-38.02187,144.84594,Little penguin
MacUni-zoatrack-195-019383,367,2012-09-28T13:25:19Z,2012-09-28,2012,09,-38.02224,144.84616,Little penguin
MacUni-zoatrack-195-019384,367,2012-09-28T13:25:43Z,2012-09-28,2012,09,-38.02224,144.84616,Little penguin
MacUni-zoatrack-195-019385,367,2012-09-28T13:26:45Z,2012-09-28,2012,09,-38.02289,144.84671,Little penguin
MacUni-zoatrack-195-019386,367,2012-09-28T13:27:40Z,2012-09-28,2012,09,-38.02293,144.84666,Little penguin
MacUni-zoatrack-195-019387,367,2012-09-28T13:28:03Z,2012-09-28,2012,09,-38.0232,144.84736,Little penguin
MacUni-zoatrack-195-019388,367,2012-09-28T13:29:08Z,2012-09-28,2012,09,-38.02344,144.84807,Little penguin
MacUni-zoatrack-195-019389,367,2012-09-28T13:30:48Z,2012-09-28,2012,09,-38.02354,144.84835,Little penguin
MacUni-zoatrack-195-019390,367,2012-09-28T13:31:37Z,2012-09-28,2012,09,-38.02365,144.84824,Little penguin
MacUni-zoatrack-195-019391,367,2012-09-28T13:32:42Z,2012-09-28,2012,09,-38.02358,144.8485,Little penguin
